Func_id	Func_name	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen01_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen03_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen04_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen05_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen06_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen07_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen10_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen12_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen14_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen15_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen16_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen17_06102014_R1
KO:K03999	complement component 8 subunit gamma	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04000	complement component 9	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04001	C1 inhibitor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04002	"complement component 4 binding protein, alpha"	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04003	"complement component 4 binding protein, beta"	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04004	complement factor H	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04005	complement receptor related protein	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04006	decay accelerating factor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04007	membrane cofactor protein	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04008	CD59 antigen	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04009	C3a anaphylatoxin chemotactic receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04010	C5a anaphylatoxin chemotactic receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04011	complement component (3b/4b) receptor 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04012	complement receptor type 2	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04013	cytochrome c-type protein NrfB	2	0	0	5	0	3	0	4	0	0	3	9
KO:K04014	protein NrfC	0	12	0	4	0	0	0	5	0	0	3	8
KO:K04015	protein NrfD	104	97	107	55	33	32	3	47	37	61	131	168
KO:K04016	cytochrome c-type biogenesis protein NrfE	28	0	0	13	7	5	20	16	103	25	0	0
KO:K04017	formate-dependent nitrite reductase complex subunit NrfF	0	4	0	0	0	0	0	0	0	0	0	0
KO:K04018	formate-dependent nitrite reductase complex subunit NrfG	52	26	0	21	4	14	0	0	3	3	17	18
KO:K04019	ethanolamine utilization protein EutA	1096	1831	1325	1293	1049	910	2231	1305	1139	786	4927	1081
KO:K04020	phosphotransacetylase	8	11	11	3	0	4	62	4	16	3	18	17
KO:K04021	aldehyde dehydrogenase	453	594	491	418	639	446	183	173	284	220	922	698
KO:K04022	alcohol dehydrogenase	9	5	10	2	6	7	4	7	7	6	9	14
KO:K04023	ethanolamine transporter	18	20	9	19	20	10	9	4	3	0	16	16
KO:K04024	ethanolamine utilization protein EutJ	42	27	0	33	8	24	8	2	6	8	203	10
KO:K04025	ethanolamine utilization protein EutK	5	4	0	0	0	3	0	0	4	0	4	0
KO:K04026	ethanolamine utilization protein EutL	78	37	16	47	35	36	17	17	18	8	116	87
KO:K04027	ethanolamine utilization protein EutM	758	1345	1302	1232	895	825	214	586	388	485	3240	2190
KO:K04028	ethanolamine utilization protein EutN	1057	1530	1585	1417	1260	1038	258	766	458	542	5161	2400
KO:K04029	ethanolamine utilization protein EutP	0	0	0	0	0	0	12	0	0	0	6	0
KO:K04030	ethanolamine utilization protein EutQ	98	66	26	38	67	27	35	55	59	87	150	7
KO:K04031	ethanolamine utilization protein EutS	0	0	0	0	0	0	11	0	0	0	0	0
KO:K04032	ethanolamine utilization cobalamin adenosyltransferase [EC:2.5.1.17]	33	10	13	9	18	11	0	4	15	14	35	42
KO:K04033	"AraC family transcriptional regulator, ethanolamine operon transcriptional activator"	300	481	360	384	1375	421	637	497	187	137	507	346
KO:K04034	anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase [EC:4.-.-.-]	1672	1631	1708	1452	1271	1300	663	576	504	446	1767	1668
KO:K04035	magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase [EC:1.14.13.81]	920	1624	1435	1166	1476	729	3017	1251	1061	1338	2353	2010
KO:K04036	divinyl protochlorophyllide a 8-vinyl-reductase [EC:1.-.-.-]	17	0	16	6	17	3	12	28	0	0	13	0
KO:K04037	light-independent protochlorophyllide reductase subunit L [EC:1.3.7.7]	8	31	9	40	148	0	229	94	0	33	11	0
KO:K04038	light-independent protochlorophyllide reductase subunit N [EC:1.3.7.7]	11	23	5	37	122	13	246	83	0	25	14	9
KO:K04039	light-independent protochlorophyllide reductase subunit B [EC:1.3.7.7]	13	34	13	78	204	26	237	94	20	15	47	87
KO:K04040	chlorophyll synthase [EC:2.5.1.62]	196	167	187	255	187	200	1150	618	1147	379	541	598
KO:K04041	"fructose-1,6-bisphosphatase III [EC:3.1.3.11]"	120	223	102	105	157	115	24	84	72	44	307	163
KO:K04042	bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	6478	8670	9003	8670	6094	6569	11762	7156	6454	6040	15059	7971
KO:K04043	molecular chaperone DnaK	18524	25569	25061	24800	17900	19368	19412	12400	14898	12235	35819	25689
KO:K04044	molecular chaperone HscA	830	1009	905	943	717	689	193	307	239	354	1204	1681
KO:K04045	molecular chaperone HscC	334	260	260	277	358	192	53	78	128	106	440	174
KO:K04046	hypothetical chaperone protein	1308	1411	1126	1265	1184	1045	324	349	257	251	1591	933
KO:K04047	starvation-inducible DNA-binding protein	2818	4520	4049	4007	2982	3078	6657	4542	2829	3027	5899	2703
KO:K04048	type III secretion protein A	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04049	type III secretion protein B	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04050	type III secretion protein E	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04051	type III secretion protein G	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04052	type III secretion protein H	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04053	type III secretion protein I	0	0	0	0	0	0	0	0	0	0	0	6
KO:K04054	type III secretion protein K	8	5	0	6	0	3	0	0	0	0	19	0
KO:K04055	type III secretion protein M	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04056	type III secretion protein O	3	0	2	0	0	3	0	0	0	0	0	0
KO:K04057	type III secretion protein P	0	0	3	0	0	8	0	0	4	0	8	0
KO:K04058	type III secretion protein W	15	48	16	27	21	53	0	15	0	10	31	4
KO:K04059	type III secretion protein X	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04060	type III secretion protein Y	25	17	16	16	18	21	7	44	10	6	20	0
KO:K04061	flagellar biosynthesis protein	275	224	216	208	335	371	802	347	270	276	1015	74
KO:K04062	osmotically inducible lipoprotein OsmB	127	163	117	97	57	103	65	98	22	71	281	119
KO:K04063	osmotically inducible protein OsmC	3568	4141	3806	3570	2666	2806	6544	3776	4742	2254	8472	3419
KO:K04064	osmotically inducible lipoprotein OsmE	8	3	0	6	4	3	0	0	21	44	78	5
KO:K04065	hyperosmotically inducible periplasmic protein	3585	4615	5242	5136	3489	3322	4421	3604	2246	2504	7815	3366
KO:K04066	primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]	10345	13711	13845	14014	9099	10642	17001	8403	8885	6626	20757	13223
KO:K04067	primosomal replication protein N''	9	29	14	34	8	16	3	14	0	3	40	19
KO:K04068	anaerobic ribonucleoside-triphosphate reductase activating protein [EC:1.97.1.4]	328	210	127	261	181	282	119	186	277	257	695	118
KO:K04069	pyruvate formate lyase activating enzyme [EC:1.97.1.4]	2086	2450	3086	2531	1789	2035	4347	2553	2904	2578	5939	3858
KO:K04070	putative pyruvate formate lyase activating enzyme [EC:1.97.1.4]	432	98	191	177	250	181	634	696	975	822	1393	321
KO:K04071	6-pyruvoyltetrahydropterin 2'-reductase [EC:1.1.1.220]	4	0	3	0	0	2	0	0	0	0	0	0
KO:K04072	acetaldehyde dehydrogenase / alcohol dehydrogenase [EC:1.2.1.10 1.1.1.1]	559	766	1574	706	520	843	121	122	273	302	1263	469
KO:K04073	acetaldehyde dehydrogenase [EC:1.2.1.10]	684	656	494	596	395	405	1468	229	319	162	1276	309
KO:K04074	cell division initiation protein	371	894	595	437	424	612	1150	201	921	488	2442	1438
KO:K04075	tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	5572	6719	6504	6846	4951	5605	9225	5786	5810	4721	13484	5620
KO:K04076	Lon-like ATP-dependent protease [EC:3.4.21.-]	99	112	153	146	348	94	227	63	19	27	190	25
KO:K04077	chaperonin GroEL	20981	28774	30201	27213	20863	22415	23880	14648	16422	14957	43056	30602
KO:K04078	chaperonin GroES	6929	9277	8700	8424	7110	7046	10827	7725	7318	6070	18472	7901
KO:K04079	molecular chaperone HtpG	4182	4814	4384	5154	4326	3680	2890	2807	1541	2238	5835	3394
KO:K04080	molecular chaperone IbpA	875	1206	1086	1160	1682	1317	2066	1512	546	999	1997	576
KO:K04081	molecular chaperone IbpB	0	0	0	3	0	0	3	0	0	0	0	0
KO:K04082	molecular chaperone HscB	1498	1779	1845	1996	1198	1057	664	1290	894	843	2718	1035
KO:K04083	molecular chaperone Hsp33	1190	2003	1831	2190	1881	1867	2132	1450	866	1047	2647	1068
KO:K04084	thiol:disulfide interchange protein DsbD [EC:1.8.1.8]	3997	5731	4777	6200	4255	4666	7013	4814	4603	3704	8582	4572
KO:K04085	tRNA 2-thiouridine synthesizing protein A [EC:2.8.1.-]	1072	991	973	866	1052	886	2204	1175	787	1184	2909	684
KO:K04086	ATP-dependent Clp protease ATP-binding subunit ClpL	10	0	14	0	0	2	0	0	0	3	86	0
KO:K04087	membrane protease subunit HflC [EC:3.4.-.-]	1471	2584	2096	2414	2111	1967	1347	1473	761	1685	3310	1951
KO:K04088	membrane protease subunit HflK [EC:3.4.-.-]	1547	2744	2595	2841	2345	2250	1613	1576	890	1937	3577	2166
KO:K04090	indolepyruvate ferredoxin oxidoreductase [EC:1.2.7.8]	4404	7493	6938	6507	5471	5266	3407	2642	1658	2840	7362	5891
KO:K04091	alkanesulfonate monooxygenase [EC:1.14.14.5]	4035	5653	4645	5141	5193	3740	7418	3058	3542	2406	6831	3525
KO:K04092	chorismate mutase [EC:5.4.99.5]	114	211	120	121	123	123	95	18	37	29	183	113
KO:K04093	chorismate mutase [EC:5.4.99.5]	785	980	775	918	707	597	1643	1267	1255	1202	2428	868
KO:K04094	methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]	2496	4113	4998	5467	3302	4158	7504	4548	3836	3057	7621	3763
KO:K04095	cell filamentation protein	387	268	221	410	178	300	342	80	68	72	741	110
KO:K04096	DNA processing protein	6683	7740	7462	7608	5555	5870	14010	6075	6970	5307	15810	5405
KO:K04097	prostaglandin-H2 D-isomerase / glutathione transferase [EC:5.3.99.2 2.5.1.18]	1351	2240	1641	2282	2018	1608	997	1332	461	1069	2328	1268
KO:K04098	"hydroxyquinol 1,2-dioxygenase [EC:1.13.11.37]"	520	983	709	1109	569	578	608	388	395	394	1052	663
KO:K04099	gallate dioxygenase [EC:1.13.11.57]	268	513	344	507	425	236	2255	254	121	178	640	640
KO:K04100	"protocatechuate 4,5-dioxygenase, alpha chain [EC:1.13.11.8]"	391	788	659	931	513	544	1490	601	471	302	1136	436
KO:K04101	"protocatechuate 4,5-dioxygenase, beta chain [EC:1.13.11.8]"	1370	2136	1886	2683	1344	1424	3699	1295	1214	998	3881	1558
KO:K04102	"4,5-dihydroxyphthalate decarboxylase [EC:4.1.1.55]"	3142	7138	5900	6276	5404	5146	11963	4977	3949	3320	21431	4469
KO:K04103	indolepyruvate decarboxylase [EC:4.1.1.74]	861	1657	1592	1782	941	818	1531	693	614	1194	2297	1167
KO:K04105	4-hydroxybenzoate-CoA ligase [EC:6.2.1.27 6.2.1.25]	497	774	1076	1057	544	968	336	327	219	236	1197	475
KO:K04107	4-hydroxybenzoyl-CoA reductase subunit gamma [EC:1.3.7.9]	74	173	312	186	89	131	131	53	39	77	533	117
KO:K04108	4-hydroxybenzoyl-CoA reductase subunit alpha [EC:1.3.7.9]	3864	2345	5633	3263	1719	2775	2901	1939	2534	2743	7068	4632
KO:K04109	4-hydroxybenzoyl-CoA reductase subunit beta [EC:1.3.7.9]	1801	1106	2651	1463	1040	1368	880	1157	1683	1345	3534	1830
KO:K04110	benzoate-CoA ligase [EC:6.2.1.25]	4038	3694	4822	3435	2664	2606	3084	2319	2525	2296	8266	4615
KO:K04112	benzoyl-CoA reductase subunit C [EC:1.3.7.8]	831	170	698	319	147	393	464	178	362	158	1378	143
KO:K04113	benzoyl-CoA reductase subunit B [EC:1.3.7.8]	887	193	699	330	148	385	255	174	312	155	1269	204
KO:K04114	benzoyl-CoA reductase subunit A [EC:1.3.7.8]	90	81	262	143	55	129	144	30	12	25	205	120
KO:K04115	benzoyl-CoA reductase subunit D [EC:1.3.7.8]	73	59	174	140	55	86	154	24	24	25	761	55
KO:K04116	cyclohexanecarboxylate-CoA ligase [EC:6.2.1.-]	846	820	767	857	582	477	3070	660	1039	1300	1891	856
KO:K04117	cyclohexanecarboxyl-CoA dehydrogenase [EC:1.3.99.-]	246	221	274	434	298	116	762	220	121	231	655	203
KO:K04118	pimeloyl-CoA dehydrogenase [EC:1.3.1.62]	19	47	24	62	24	33	50	2	21	22	340	31
KO:K04119	aldo-keto reductase family 1 member C3 [EC:1.1.1.64 1.1.1.188 1.1.1.213]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04120	ent-copalyl diphosphate synthase [EC:5.5.1.13]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04121	ent-kaurene synthase [EC:4.2.3.19]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04122	ent-kaurene oxidase [EC:1.14.13.78]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04123	ent-kaurenoic acid hydroxylase [EC:1.14.13.79]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04124	gibberellin 3-beta-dioxygenase [EC:1.14.11.15]	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04125	gibberellin 2-oxidase [EC:1.14.11.13]	0	0	0	9	0	0	0	0	0	0	0	0
KO:K04126	isopenicillin-N synthase [EC:1.21.3.1]	0	0	0	0	0	0	0	0	0	3	0	8
KO:K04127	isopenicillin-N epimerase [EC:5.1.1.17]	1542	1574	1325	1257	1116	930	496	784	670	720	3143	2090
KO:K04128	hydroxymethyl cephem carbamoyltransferase [EC:2.1.3.7]	64	169	106	66	92	81	10	8	36	8	88	44
KO:K04129	muscarinic acetylcholine receptor M1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04130	muscarinic acetylcholine receptor M2	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04131	muscarinic acetylcholine receptor M3	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04132	muscarinic acetylcholine receptor M4	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04133	muscarinic acetylcholine receptor M5	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04134	muscarinic acetylcholine receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04135	adrenergic receptor alpha-1A	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04136	adrenergic receptor alpha-1B	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04137	adrenergic receptor alpha-1D	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04138	adrenergic receptor alpha-2A	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04139	adrenergic receptor alpha-2B	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04140	adrenergic receptor alpha-2C	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04141	adrenergic receptor beta-1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04142	adrenergic receptor beta-2	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04143	adrenergic receptor beta-3	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04144	dopamine receptor D1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04145	dopamine receptor D2	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04146	dopamine receptor D3	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04147	dopamine receptor D4	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04148	dopamine D1-like receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04149	histamine receptor H1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04150	histamine receptor H2	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04151	histamine receptor H3	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04152	histamine receptor H4	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04153	5-hydroxytryptamine receptor 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04157	5-hydroxytryptamine receptor 2	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04160	5-hydroxytryptamine receptor 4	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04161	5-hydroxytryptamine receptor 5	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04162	5-hydroxytryptamine receptor 6	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04163	5-hydroxytryptamine receptor 7	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04165	Octopamine receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04166	angiotensin II receptor type 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04167	angiotensin II receptor type 2	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04168	neuromedin B receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04169	gastrin-releasing peptide receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04170	bombesin-like receptor 3	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04171	G protein-coupled receptor 77	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04172	formyl peptide receptor 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04173	formyl peptide receptor-like	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04174	apelin receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04175	interleukin 8 receptor alpha	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04176	C-C chemokine receptor type 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04177	C-C chemokine receptor type 2	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04178	C-C chemokine receptor type 3	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04179	C-C chemokine receptor type 4	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04180	C-C chemokine receptor type 5	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04181	C-C chemokine receptor type 6	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04182	C-C chemokine receptor type 7	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04183	C-C chemokine receptor type 8	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04184	C-C chemokine receptor type 9	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04185	C-C chemokine receptor type 10	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04186	C-C chemokine receptor-like 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04187	chemokine binding protein 2	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04188	C-X-C chemokine receptor type 3	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04189	C-X-C chemokine receptor type 4	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04190	C-X-C chemokine receptor type 5	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04191	C-X-C chemokine receptor type 6	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04192	CX3C chemokine receptor 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04193	XC chemokine receptor 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04194	cholecystokinin A receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04195	cholecystokinin B receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04196	cholecystokinin-like receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04197	endothelin receptor type A	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04198	endothelin receptor type B	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04199	melanocortin 1 receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04200	melanocortin 2 receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04201	melanocortin 3 receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04202	melanocortin 4 receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04203	melanocortin 5 receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04204	neuropeptide Y receptor type 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04205	neuropeptide Y receptor type 2	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04206	neuropeptide Y receptor type 4	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04207	neuropeptide Y receptor type 5	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04208	neuropeptide Y receptor type 6	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04209	"neuropeptide Y receptor, invertebrate"	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04210	G protein-coupled receptor 83	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04211	neurotensin receptor 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04212	neurotensin receptor 2	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04213	delta-type opioid receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04214	kappa-type opioid receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04215	mu-type opioid receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04216	nociceptin receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04217	somatostatin receptor 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04218	somatostatin receptor 2	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04219	somatostatin receptor 3	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04220	somatostatin receptor 4	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04221	somatostatin receptor 5	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04222	tachykinin receptor 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04223	tachykinin receptor 2	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04224	tachykinin receptor 3	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04225	tachykinin-like receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04226	arginine vasopressin receptor 1A	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04227	arginine vasopressin receptor 1B	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04228	arginine vasopressin receptor 2	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04229	oxytocin receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04230	galanin receptor 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04231	galanin receptor 2	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04232	galanin receptor 3	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04233	allatostatin receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04234	coagulation factor II (thrombin) receptor-like 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04235	coagulation factor II (thrombin) receptor-like 2	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04236	coagulation factor II (thrombin) receptor-like 3	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04237	partitioning defective protein 3	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04238	hypocretin (orexin) receptor 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04239	hypocretin (orexin) receptor 2	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04240	neuropeptide FF receptor 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04241	urotensin 2 receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04242	adrenomedullin receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04243	G protein-coupled receptor 37 (endothelin receptor type B-like)	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04244	endothelin type b receptor-like protein 2	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04245	chemokine-like receptor 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04246	G protein-coupled receptor 30	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04247	follicle stimulating hormone receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04248	luteinizing hormone/choriogonadotropin receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04249	thyroid stimulating hormone receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04250	rhodopsin	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04251	long/medium wavelength-sensitive opsin	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04252	short wavelength-sensitive opsin	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04253	visual pigment-like receptor peropsin	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04254	retinal G protein coupled receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04255	r-opsin	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04256	c-opsin	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04257	olfactory receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04258	prostaglandin E receptor 1	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04259	prostaglandin E receptor 2	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04260	prostaglandin E receptor 3	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04261	prostaglandin E receptor 4	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04262	prostaglandin F receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04263	prostacyclin receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04264	thromboxane A2 receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04265	adenosine A1 receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04266	adenosine receptor A2a	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04267	adenosine receptor A2b	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04268	adenosine A3 receptor	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04269	"purinergic receptor P2Y, G protein-coupled, 2"	0	0	0	0	0	0	0	0	0	0	0	0
KO:K04270	"purinergic receptor P2Y, G protein-coupled, 1"	0	0	0	0	0	0	0	0	0	0	0	0
